"ID","Prefecture","Q1","Q3","Q4","Q5","Q6","Q10_1","Q10_2","Q10_3","Q10_4","Q10_5","Q10_6","Q10_7","Q10_8","Q10_9","Q10_10","Q10_11","Q14_1","Q14_2","Q14_3","Q14_4","Q14_5","Q14_6","Q15","Q16","Q17","Q18","Q20","Q25","Q28","Q41","Q42_1","Q42_2","Q42_3","Q42_4","Q42_5","Q42_6","Q43_1","Q43_2","Q43_3","Q43_4","Q43_5","Q43_6","Q43_7","Q43_8","Q43_9","Q43_10","Q43_11","Q43_12","Q44_1","Q44_2","Q44_3","Q44_4","Q44_5","Q44_6","Q45","Q46","Q47","Q48","Q49_1","Q49_2","Q50","Q51","Q52","Q53","Q54","Q57_1","Q57_2","Q57_3","Q57_4","Q57_5","Q57_6","Q57_7"
1039,21,2,3,99,2,3,0,0,0,0,0,0,0,0,0,0,1,3,3,5,3,3,4,2,2,2,1,1,5,2,12,4,5,5,3,3,3,1,2,3,3,2,4,3,1,3,4,2,1,1,3,3,2,3,2,3,12,2,9,1,2,1,3,4,1,4,1,1,0,1,1,0,0
1040,22,2,12,2,2,3,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,3,2,2,3,2,2,3,2,12,3,5,5,5,4,5,4,5,1,4,2,2,5,1,5,5,1,1,5,5,2,4,2,5,2,1,2,6,2,3,1,5,4,3,5,1,1,0,0,0,0,0
1041,22,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,2,1,1,3,2,1,7,0,7,1,7,0,2,2,1,5,2,2,4,5,2,3,2,2,1,3,3,1,1,1,4,3,2,14,5,66,3,2,1,1,4,1,1,0,1,0,0,0
1042,22,2,1,6,2,4,0,0,1,0,1,0,0,0,0,0,0,3,4,3,2,2,2,2,2,3,1,1,3,2,4,5,0,5,8,0,3,1,2,2,4,2,2,4,1,2,3,4,4,2,3,3,3,4,4,2,4,1,4,2,3,1,2,1,3,4,0,1,0,1,1,1,0
1043,22,2,6,4,2,3,0,0,0,0,0,0,0,0,0,0,1,2,4,5,3,2,2,2,1,3,1,1,3,2,6,0,0,5,7,0,1,1,2,2,3,1,1,5,3,2,3,5,2,2,3,3,2,4,1,4,6,2,5,2,2,2,2,4,2,6,0,0,0,1,0,1,0
1044,22,2,3,3,2,4,1,1,1,0,0,0,0,0,0,0,0,3,3,3,3,2,3,3,1,4,2,1,3,1,3,0,10,10,10,0,10,1,1,2,1,2,1,5,5,5,1,1,1,3,1,1,3,3,3,5,3,2,5,5,66,2,2,3,4,4,0,0,0,1,0,0,0
1045,22,2,4,4,2,3,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,1,3,2,2,0,5,3,5,0,3,1,3,1,4,3,2,4,1,4,3,1,1,1,2,4,2,1,5,9,4,2,6,1,2,2,5,2,5,4,0,1,0,0,0,0,0
1046,22,3,99,99,5,5,0,1,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,4,2,1,3,5,3,3,0,0,5,0,0,2,3,3,2,4,99,2,5,1,5,3,4,4,3,3,3,5,3,3,6,3,2,12,5,66,2,2,3,2,6,0,1,0,0,0,0,0
1047,22,2,12,99,4,4,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,2,2,2,3,2,2,2,2,12,99,99,99,99,99,99,1,1,3,3,3,3,5,1,5,3,3,1,3,3,3,3,3,3,4,99,2,7,5,66,2,2,5,5,5,0,0,0,0,0,1,0
1048,22,2,12,1,3,3,0,0,1,0,0,0,0,0,0,0,0,2,2,3,3,3,3,3,3,2,3,1,2,2,1,7,3,6,5,3,3,2,1,3,3,3,3,4,2,3,3,1,2,1,3,4,3,3,4,2,1,2,10,7,66,2,2,1,2,4,0,1,0,0,0,0,0
1049,22,1,1,1,2,3,0,1,0,0,0,0,0,0,0,0,0,3,3,3,4,4,4,4,4,2,2,1,3,2,1,8,0,6,0,9,10,3,2,5,5,1,3,5,1,3,2,5,5,2,2,3,1,3,3,4,3,2,11,1,3,2,4,1,2,4,0,1,0,0,0,0,0
1050,22,2,12,4,1,2,0,0,1,0,0,0,0,1,0,0,0,3,3,4,3,4,4,2,2,3,1,1,3,2,4,5,0,2,10,2,1,1,2,3,2,1,1,4,4,2,3,5,5,1,1,5,5,5,5,3,4,1,2,6,66,1,5,4,1,5,0,1,1,1,1,1,0
1051,22,3,2,2,2,3,0,0,0,0,0,0,0,0,0,0,1,3,3,3,4,4,4,3,3,2,3,3,3,3,12,99,99,99,99,99,99,3,3,2,3,3,3,3,2,3,3,3,2,2,3,3,2,3,4,3,12,2,13,7,66,1,2,5,2,4,1,1,0,1,0,0,0
1052,22,1,4,4,2,3,0,0,1,0,0,0,0,0,0,0,0,2,3,4,3,4,4,4,4,1,2,2,3,2,12,1,5,0,6,7,7,3,5,1,3,1,2,1,1,2,5,2,1,3,5,2,2,3,5,4,4,2,10,1,1,2,6,1,3,3,1,1,0,0,0,0,0
1053,22,1,12,1,2,2,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,3,3,3,3,2,2,2,3,2,1,5,5,5,5,6,4,2,3,1,1,1,3,3,3,3,3,3,4,3,3,4,2,3,5,3,12,2,15,7,66,3,2,1,1,3,1,1,0,0,0,0,0
1054,22,2,1,1,3,4,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,3,3,2,2,3,2,1,2,2,1,99,99,99,99,99,99,2,3,1,3,3,2,3,4,4,3,2,2,2,2,3,3,4,5,5,12,2,5,2,2,2,6,1,4,4,0,1,0,1,0,0,0
1055,22,1,4,4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,1,1,1,2,2,4,6,6,6,8,7,6,1,2,2,4,3,4,2,2,3,3,4,4,3,2,5,2,2,4,6,12,1,7,1,2,2,5,1,5,4,1,1,0,0,0,0,0
1056,22,2,3,4,3,5,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,4,4,5,2,3,2,1,1,2,12,5,4,6,6,5,4,5,5,1,5,4,3,99,1,1,3,1,1,3,3,2,1,3,3,4,4,1,6,2,2,3,2,1,4,6,0,1,0,1,1,0,0
1057,22,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,3,2,3,2,4,4,4,4,1,1,1,3,2,1,7,1,1,1,7,0,2,1,2,3,3,3,4,3,2,3,3,2,1,2,2,2,1,2,3,1,2,14,7,66,2,2,1,2,5,1,1,0,1,0,0,0
1058,22,1,1,1,2,2,0,0,1,1,0,0,0,0,0,0,0,2,2,2,2,5,5,2,2,2,2,2,3,3,1,10,1,1,8,10,5,2,2,2,2,2,2,5,4,4,3,3,3,3,3,3,3,3,3,4,1,2,10,8,66,3,2,1,3,5,0,1,0,1,0,0,0
1059,22,2,1,4,2,3,1,0,1,0,0,0,0,0,0,0,0,2,2,3,2,3,3,3,3,2,1,1,3,2,1,5,4,3,4,0,2,2,4,1,3,3,1,4,4,2,3,3,3,3,4,5,2,4,3,2,2,1,11,3,66,2,5,1,3,3,1,1,0,1,0,0,0
1060,22,2,4,4,2,4,0,0,0,0,0,0,0,0,0,0,1,3,4,2,2,4,4,3,3,1,2,2,1,1,12,2,5,7,7,0,2,4,2,2,4,2,4,2,2,2,3,2,4,1,2,5,2,3,3,2,4,1,7,2,2,2,2,1,6,2,1,0,0,1,0,0,0
1061,22,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,5,5,3,3,2,2,3,3,3,1,7,5,5,5,6,5,3,3,3,3,3,3,4,2,3,4,4,2,3,3,3,3,3,3,4,1,2,11,2,4,2,4,1,2,3,1,1,1,1,0,0,0
1062,22,1,3,3,2,3,0,1,0,0,0,0,0,0,0,0,0,2,2,3,2,3,3,2,1,2,2,1,2,1,1,7,6,8,6,7,7,3,1,1,4,1,2,2,2,2,2,1,1,2,2,4,2,2,2,3,3,1,7,1,2,2,5,1,5,3,0,0,0,1,0,0,0
1063,22,1,4,4,2,2,0,1,1,0,0,0,0,0,0,0,0,1,2,3,3,4,4,3,4,1,1,1,2,2,1,6,0,6,6,5,0,2,1,3,4,2,2,5,1,5,2,2,1,1,2,5,3,4,1,4,4,1,13,7,66,2,2,1,3,6,1,1,0,1,0,0,0
1064,22,2,12,2,3,3,1,1,1,0,0,0,0,0,0,0,0,2,2,2,5,5,5,2,2,2,2,1,3,1,1,4,6,6,6,4,6,3,3,2,3,2,3,2,2,3,3,2,2,2,3,2,2,2,3,3,1,2,12,7,66,3,2,4,1,5,1,1,0,0,0,0,0
1065,22,2,2,4,1,4,0,0,0,0,0,0,0,0,0,0,1,4,4,4,2,2,2,1,1,2,1,1,4,2,4,0,0,0,10,0,0,1,4,4,1,4,5,5,1,5,3,2,2,1,2,4,5,4,5,8,4,1,9,1,2,1,2,2,1,5,0,0,0,1,1,1,0
1066,22,1,1,1,3,3,0,0,1,1,0,0,0,0,0,0,0,2,2,3,3,3,3,3,3,2,2,2,3,2,1,7,99,99,3,7,3,3,3,2,3,3,3,3,2,3,3,4,4,3,3,3,3,4,3,2,1,1,13,1,2,3,2,1,1,4,1,1,0,0,0,0,0
1067,22,1,5,5,1,2,0,1,1,1,0,0,0,0,0,0,0,1,1,3,4,4,4,3,1,1,3,1,3,2,5,3,2,4,5,8,0,2,4,2,4,3,3,2,1,2,2,1,1,2,4,4,1,1,5,8,5,1,12,2,4,4,1,4,2,4,1,1,1,0,0,0,0
1068,22,3,4,4,2,3,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,4,4,3,3,2,3,1,3,2,12,2,7,6,8,4,6,1,1,2,3,2,3,3,2,5,3,3,3,1,4,4,2,2,4,9,12,2,10,1,2,2,3,1,4,5,1,1,0,0,0,0,0
1069,22,1,1,1,3,2,0,1,0,1,0,0,0,0,0,0,0,2,2,2,3,3,3,3,2,2,3,1,3,3,1,6,5,4,3,9,8,2,3,2,4,2,3,3,3,3,3,3,3,3,3,3,2,3,3,4,2,2,12,7,66,2,2,1,2,4,0,1,0,1,0,0,1
1070,22,2,12,1,3,3,0,0,0,0,0,0,0,0,0,0,1,2,3,4,3,4,4,2,2,3,1,1,2,2,1,7,1,3,1,2,0,1,2,5,4,3,2,3,1,3,1,2,2,1,2,5,3,3,3,2,1,1,6,2,2,1,5,4,1,6,0,0,0,1,0,0,0
1071,22,3,2,2,4,2,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,1,2,2,2,3,2,1,3,1,12,5,5,5,5,5,0,2,4,4,4,2,2,2,1,3,2,1,2,2,2,2,2,2,2,2,2,2,3,1,2,1,5,1,4,4,0,1,0,1,1,0,0
1072,22,1,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,2,2,2,1,1,3,2,2,5,6,5,5,5,5,2,4,1,5,2,1,2,1,2,5,3,5,2,3,1,2,3,3,3,2,2,11,1,3,2,3,1,2,4,1,1,0,1,0,1,0
1073,22,2,6,11,3,4,0,0,0,0,0,0,0,0,0,0,1,2,4,4,2,3,1,1,1,3,1,1,2,1,12,0,3,3,3,0,3,4,1,1,4,3,1,2,1,4,2,1,1,1,4,3,3,3,5,5,6,2,5,1,2,2,2,3,6,6,0,0,0,1,0,1,0
1074,22,2,6,9,1,4,0,0,0,0,0,0,0,0,0,0,1,4,4,3,3,2,2,1,1,2,2,2,3,2,6,0,0,0,5,0,0,5,5,1,3,1,1,5,1,5,5,3,1,1,5,1,1,3,5,8,6,2,3,3,66,2,6,2,4,5,1,0,0,1,1,1,0
1075,22,3,99,1,2,3,0,1,0,0,0,0,1,0,0,0,0,2,3,3,3,4,3,1,1,2,1,1,4,2,1,8,0,7,5,7,7,2,3,2,4,2,2,2,1,2,2,2,2,4,1,4,3,4,2,2,1,1,5,1,2,2,2,1,6,4,1,1,1,1,0,1,0
1076,22,1,2,2,1,3,1,0,0,0,0,0,0,0,0,0,0,2,2,3,4,4,4,4,4,1,2,2,3,2,2,3,5,0,0,5,5,5,5,1,4,3,4,4,1,5,4,2,2,2,4,1,1,3,5,8,12,2,14,7,66,3,2,5,1,7,1,1,0,0,0,0,0
1077,22,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,2,2,5,5,5,5,5,5,5,2,2,2,1,1,8,5,5,5,8,5,99,1,1,5,1,5,5,1,5,5,1,1,1,1,5,5,1,5,4,1,99,15,7,66,2,2,1,3,4,1,1,0,0,0,0,0
1078,22,2,1,4,2,2,0,1,1,1,0,0,0,0,0,0,0,2,2,5,5,2,5,5,2,3,2,1,2,1,1,99,99,99,99,99,99,2,3,1,3,2,2,5,2,2,4,5,3,3,3,4,2,3,4,2,1,1,15,7,66,3,2,1,1,5,1,1,0,0,0,0,0
1079,22,1,12,1,2,2,0,0,0,1,0,0,0,0,0,0,0,2,3,3,2,2,2,4,2,3,2,2,2,1,1,10,8,3,9,10,7,1,1,1,5,1,3,5,3,2,4,3,3,2,2,3,3,3,4,5,1,1,7,7,66,1,5,1,4,4,1,1,0,1,0,1,0
1080,22,1,1,1,2,2,1,0,1,0,0,0,0,0,0,0,0,2,3,3,3,3,4,3,3,2,2,2,3,2,1,7,6,4,6,6,6,2,3,3,3,3,3,3,2,3,2,4,4,1,3,3,3,3,5,1,1,2,10,2,3,2,4,1,3,6,1,1,0,1,0,0,0
1081,22,2,12,1,3,3,0,0,0,0,0,0,0,0,0,0,1,2,2,3,2,3,3,3,3,2,2,1,3,2,12,3,0,3,3,0,0,3,3,3,3,3,3,3,2,3,3,2,2,3,3,3,3,3,3,2,12,1,9,2,3,2,1,4,3,6,0,1,0,0,0,0,0
1082,22,2,12,7,3,4,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,2,2,2,2,3,2,2,2,2,7,4,4,5,5,3,3,2,4,1,4,3,3,5,3,4,2,1,1,4,4,2,4,3,3,3,7,1,1,1,2,1,2,4,4,4,0,1,0,1,1,1,0
1083,22,3,12,1,2,3,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,3,3,2,3,3,1,3,2,3,1,5,1,2,1,3,2,2,2,1,3,5,3,2,2,3,4,3,3,2,3,5,2,5,5,4,1,1,7,2,2,3,3,1,3,4,1,1,0,0,0,0,0
1084,22,1,1,2,2,2,99,99,99,99,99,99,99,99,99,99,99,1,2,2,2,3,3,2,2,2,2,1,2,2,2,6,7,3,4,5,0,1,3,2,4,2,2,2,2,2,3,2,1,3,2,2,3,3,2,1,2,2,3,1,2,2,5,4,2,3,1,1,0,1,0,0,0
1085,22,2,2,2,3,4,1,1,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,3,1,1,1,3,2,2,99,99,99,99,99,99,4,4,99,3,2,5,5,2,4,1,5,4,4,5,5,5,5,5,9,2,2,13,7,66,2,3,1,2,5,0,1,0,0,0,0,0
1086,22,3,11,9,3,3,0,0,0,0,0,0,0,0,0,0,1,3,3,3,2,2,2,2,2,3,1,3,3,2,12,5,3,3,5,3,3,2,3,3,3,2,2,4,2,3,2,3,4,1,3,3,4,3,4,2,9,1,8,3,66,2,3,1,4,6,0,0,0,1,0,1,0
1087,22,2,4,4,3,2,0,0,0,0,0,0,0,0,0,0,1,2,2,2,5,5,5,5,5,5,1,1,2,1,1,6,1,1,5,1,0,1,3,2,3,2,2,5,3,4,4,5,5,1,2,4,4,4,2,4,4,2,15,7,66,2,1,1,2,5,1,1,0,0,0,0,0
1088,22,2,12,6,3,4,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,5,4,4,1,1,4,2,12,0,0,0,0,0,0,3,3,3,3,3,3,5,1,5,3,5,3,1,3,1,5,3,3,8,12,2,11,7,66,3,1,2,1,7,0,1,0,1,0,0,0
1089,23,2,9,4,2,3,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,4,3,3,2,1,1,1,3,2,1,5,3,0,7,2,0,1,1,3,5,1,2,5,3,3,1,3,4,2,2,5,5,3,3,2,12,1,3,7,66,1,1,1,5,6,0,1,0,0,0,1,0
1090,23,1,1,99,2,3,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,3,3,3,3,2,1,1,2,2,12,5,4,3,3,6,5,3,2,2,3,3,2,3,2,2,2,3,3,2,3,3,3,3,3,4,12,2,11,5,66,2,2,1,2,4,1,1,0,0,0,0,0
1091,23,2,4,4,2,3,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,3,2,1,1,2,1,1,3,2,1,3,5,4,6,2,3,2,2,4,4,2,1,4,5,1,1,3,1,1,1,4,2,1,5,5,4,1,2,2,2,1,2,1,4,5,0,1,0,1,0,0,0
1092,23,2,11,4,2,3,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,5,3,3,3,1,3,2,12,4,4,4,4,4,4,3,3,3,3,2,3,4,3,4,2,2,1,3,3,3,3,3,3,8,12,2,2,6,66,1,5,4,1,4,0,1,1,1,1,0,0
1093,23,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,2,2,2,3,3,3,2,2,2,2,2,2,1,2,8,5,6,5,7,5,3,3,2,4,1,2,4,2,2,3,3,2,2,4,5,4,3,4,5,2,2,12,1,3,2,4,2,2,3,0,1,1,1,0,0,0
1094,23,2,12,2,2,3,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,3,3,2,2,3,2,3,2,2,1,5,5,5,5,0,5,2,3,1,4,2,3,4,2,2,3,1,1,2,3,3,2,3,4,4,1,2,5,1,1,1,4,4,1,4,1,1,1,1,1,0,0
1095,23,1,7,7,3,3,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,3,2,2,2,2,2,2,3,2,1,5,0,0,0,5,0,5,5,1,5,3,5,5,3,5,5,1,1,1,1,1,3,3,5,2,1,1,8,2,3,2,5,1,3,4,1,1,0,1,0,1,0
1096,23,2,1,3,2,3,1,1,0,0,0,0,0,0,0,0,0,2,4,2,2,3,4,3,2,2,1,1,2,2,12,4,4,5,2,2,2,2,2,1,4,2,2,2,2,2,2,2,5,2,2,5,4,2,5,5,2,2,5,1,2,2,5,1,3,5,1,1,0,1,0,0,0
1097,23,1,12,1,3,4,1,0,0,0,0,0,0,0,0,0,0,3,2,3,2,4,4,4,4,1,2,2,3,2,1,8,8,0,5,8,5,5,1,1,1,2,2,4,2,5,2,2,1,5,1,1,3,1,5,2,1,1,10,1,2,2,5,1,4,4,1,1,0,0,0,0,0
1098,23,2,4,4,2,3,0,0,1,0,0,0,0,0,0,0,0,5,3,3,3,3,5,5,2,2,1,1,2,2,4,3,6,6,8,0,0,2,3,3,3,1,2,3,3,3,2,3,3,1,3,4,2,3,4,2,4,2,5,1,3,2,2,1,3,5,0,0,0,0,1,0,0
1099,23,1,1,1,2,3,1,1,0,0,0,0,0,0,0,0,0,2,2,3,3,4,3,5,2,2,2,1,2,2,1,99,99,99,99,99,99,2,5,1,3,2,2,4,3,4,1,1,1,1,2,3,2,3,3,2,12,2,4,1,3,2,3,1,3,3,0,1,0,1,1,0,0
1100,23,2,1,1,2,3,0,0,0,0,0,0,0,0,0,0,1,2,5,3,5,4,4,2,5,3,1,1,4,2,2,5,5,4,5,4,5,1,3,2,3,2,3,4,3,3,3,3,2,2,3,4,3,3,3,2,1,1,4,2,2,2,6,1,3,4,1,0,0,0,0,0,1
1101,23,2,9,9,2,3,0,0,0,0,0,0,0,0,0,0,1,5,3,5,3,5,3,2,2,3,2,2,3,2,4,0,2,2,7,0,0,3,3,1,4,2,1,5,1,4,5,2,2,1,3,1,3,2,5,4,4,1,10,1,2,2,5,4,2,4,0,1,0,1,0,1,0
1102,23,1,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,2,3,2,2,2,2,2,2,2,1,3,2,2,1,7,2,2,2,5,1,1,3,2,3,3,3,3,2,3,3,3,2,1,3,4,3,3,4,1,1,1,13,7,66,2,2,1,3,5,1,0,0,1,0,1,0
1103,23,2,4,4,2,2,0,0,1,0,0,0,0,0,0,0,0,2,3,3,2,3,3,1,2,3,1,1,3,2,1,4,3,6,8,1,1,2,2,4,3,4,2,4,4,4,1,1,1,1,1,5,3,3,2,1,4,1,11,8,66,1,2,4,1,5,1,1,0,1,0,1,0
1104,23,2,2,4,2,3,0,0,1,0,0,0,0,1,0,0,0,2,2,3,2,3,4,2,2,2,2,2,3,2,4,0,0,0,10,0,0,2,2,2,3,2,2,5,2,2,3,5,5,1,3,5,3,3,3,4,4,1,11,7,66,2,2,1,3,5,1,1,0,0,0,1,0
1105,23,2,1,4,3,3,0,0,0,0,0,0,0,0,0,0,1,2,3,2,2,2,2,2,1,1,1,2,1,2,12,1,3,3,5,5,5,2,5,4,5,1,2,3,1,2,4,5,5,2,3,2,5,2,5,2,1,1,2,6,66,1,5,1,3,4,0,0,0,0,1,0,0
1106,23,2,4,4,2,2,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,2,2,3,1,1,4,2,4,5,0,0,10,5,0,1,5,5,5,1,1,5,5,1,1,5,1,1,1,5,5,3,1,2,4,1,9,2,2,2,2,1,4,4,1,1,0,1,0,0,0
1107,23,2,3,3,2,3,1,1,0,0,1,0,0,1,1,0,0,3,2,2,2,2,2,3,2,2,1,1,3,2,12,5,6,4,7,0,8,4,3,99,4,3,5,4,4,4,5,5,5,3,2,4,4,3,4,2,10,2,15,5,66,3,2,3,2,7,1,1,1,0,1,0,0
1108,23,3,5,5,2,2,99,99,99,99,99,99,99,99,99,99,99,5,5,5,5,5,5,5,5,5,3,3,5,3,12,5,3,0,0,3,0,3,4,5,3,99,2,4,3,3,1,2,5,99,1,5,5,5,5,2,5,99,99,99,66,4,7,5,99,99,0,0,0,0,0,0,1
1109,23,1,1,1,3,2,1,1,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,2,2,1,2,2,1,9,7,8,6,9,7,2,4,1,3,3,2,4,1,4,1,3,3,2,2,2,3,4,2,2,1,2,9,5,66,2,4,1,4,4,1,1,0,1,0,0,0
1110,23,2,9,9,2,2,0,0,0,0,0,0,0,0,0,0,1,2,2,3,2,3,3,2,2,2,3,1,2,2,1,5,5,5,5,1,2,3,2,2,1,2,3,3,3,3,2,3,2,2,4,3,4,3,4,4,9,1,9,7,66,1,2,2,1,6,0,0,0,1,0,1,0
1111,23,1,5,5,2,3,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,3,4,3,3,2,1,1,3,2,1,5,4,4,5,8,5,1,2,4,5,5,3,2,2,2,3,2,1,2,99,4,3,4,2,1,12,1,12,2,2,2,5,1,4,5,0,1,0,1,0,0,0
1112,23,2,12,99,4,4,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,4,4,1,4,4,1,1,2,2,12,0,0,0,0,0,0,1,1,1,1,3,5,5,5,5,1,5,3,1,1,5,3,3,5,2,12,1,8,2,2,2,5,1,4,7,1,1,0,1,0,0,0
1113,23,1,1,1,2,2,0,1,0,1,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,1,2,2,2,1,10,5,5,5,10,5,2,2,2,3,2,2,2,2,2,2,4,4,3,99,4,3,2,3,3,1,1,12,2,3,3,2,4,1,4,0,1,0,1,0,1,0
1114,23,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,5,5,3,3,2,2,3,3,2,2,5,8,3,3,5,8,3,3,2,3,3,2,4,2,4,3,2,2,2,3,3,3,2,4,4,2,1,13,7,66,2,2,2,2,4,1,1,0,1,0,0,0
1115,23,3,8,8,3,3,99,99,99,99,99,99,99,99,99,99,99,2,3,2,2,2,2,2,2,2,3,1,5,2,99,99,99,99,99,99,99,3,3,3,3,3,2,4,1,5,4,3,2,2,4,3,4,4,3,2,99,2,9,5,66,2,2,2,3,4,0,1,0,1,0,1,0
1116,23,2,12,3,3,3,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,4,4,4,3,2,1,1,2,2,12,5,5,7,5,5,5,1,3,3,3,2,3,3,2,3,2,1,1,2,3,4,2,2,5,3,3,1,5,2,2,2,5,1,2,5,1,1,0,1,0,0,0
1117,23,3,4,2,3,2,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,3,3,5,5,5,3,3,3,2,1,99,99,99,99,99,99,3,3,3,3,3,3,5,2,3,4,2,1,2,3,2,2,3,3,3,12,2,12,5,66,2,2,1,2,6,1,1,0,0,0,0,0
1118,23,2,4,99,1,3,0,0,0,0,0,0,0,0,0,0,1,1,2,3,2,4,4,5,1,5,2,1,2,2,1,7,3,6,6,2,0,4,5,1,5,1,5,2,3,3,4,4,2,3,3,5,1,4,1,2,4,1,6,2,2,2,2,1,3,3,0,1,0,0,1,0,0
1119,23,1,4,2,1,3,1,0,0,0,0,0,0,0,0,0,0,1,2,2,3,4,4,3,2,1,2,2,4,2,2,7,8,4,3,8,9,2,2,1,3,4,5,2,3,4,2,2,1,1,2,5,2,2,3,6,1,1,8,1,2,2,5,1,3,3,1,1,0,0,0,0,0
1120,23,2,12,6,2,3,0,0,0,0,1,0,0,0,0,0,0,3,3,3,3,3,3,3,2,2,1,1,2,1,6,5,5,5,5,5,1,2,3,3,4,2,3,4,3,5,4,2,2,2,2,4,4,2,2,2,6,1,8,1,2,2,5,1,4,4,1,1,0,1,0,1,0
1121,23,2,4,4,2,3,0,1,1,0,0,0,0,0,0,0,0,2,2,3,2,4,3,2,2,3,2,2,2,1,4,3,3,8,10,3,3,3,3,1,5,1,1,5,3,4,1,1,1,3,2,3,3,3,2,3,4,2,7,5,66,2,4,1,3,4,1,1,0,1,0,0,0
1122,23,1,5,5,2,2,0,0,1,1,0,0,0,0,0,0,0,2,3,3,3,3,3,2,2,3,2,2,2,1,5,6,3,3,4,7,2,4,4,1,4,2,2,4,2,3,4,3,2,2,4,2,2,3,4,5,5,1,10,2,3,2,2,1,3,4,1,1,0,1,0,0,0
1123,23,2,12,6,3,3,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,3,1,1,2,2,12,5,5,5,5,4,4,3,3,3,3,3,2,2,3,4,2,2,2,2,2,4,3,3,3,2,6,1,6,1,2,2,2,1,5,4,0,0,0,1,0,1,0
1124,23,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,2,3,4,1,1,3,2,2,99,99,99,99,99,99,2,4,3,3,1,3,4,3,3,3,2,3,2,3,3,2,3,2,5,2,1,13,2,2,3,2,3,5,4,0,1,1,0,0,0,0
1125,23,2,12,6,4,4,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,3,3,2,2,3,2,1,3,2,6,0,0,2,0,0,2,3,3,1,3,3,3,5,3,5,3,3,3,3,3,3,3,3,3,2,12,2,8,5,66,3,2,4,1,7,0,0,0,0,0,1,0
1126,23,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,3,3,2,2,2,2,2,1,1,1,8,0,0,5,5,0,1,4,2,99,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,1,2,4,2,2,2,2,1,4,4,0,1,0,1,1,1,0
1127,23,3,4,4,2,1,0,0,1,0,0,0,0,0,0,0,0,2,2,2,2,2,3,2,2,2,2,2,3,2,1,6,5,4,8,5,5,2,3,1,5,1,1,3,2,2,4,1,1,2,2,3,3,3,4,2,1,1,10,8,66,2,5,1,2,4,1,1,1,1,0,0,0
1128,23,2,4,99,2,3,0,0,0,0,0,0,0,0,0,0,1,4,4,3,4,2,2,5,2,2,2,1,2,2,12,0,0,0,0,0,0,3,3,2,3,3,3,3,2,3,3,1,1,3,3,2,3,2,2,8,12,2,5,1,2,2,4,2,3,5,0,0,0,0,1,1,0
1129,23,1,1,1,2,3,1,0,0,0,1,0,0,0,0,0,0,2,2,3,3,4,2,4,2,2,1,1,3,1,1,4,3,3,2,9,9,2,4,2,5,1,1,1,3,4,3,3,4,2,3,4,2,3,1,2,12,1,8,3,66,2,1,1,2,3,1,1,0,1,0,0,0
